odkud jsi	where_are_you_from
kde tě máma měla	where_are_you_from
Ve kterém měste jsi se narodil	where_are_you_from
jaké je vaše město původu	where_are_you_from
kde jsou tvé kořeny	where_are_you_from
když jsi byl dítě, kde jsi bydlel	where_are_you_from
kdybys měl nazvat místo svým začátkem, svým domovem, kde by to bylo	where_are_you_from
tak kde jsi bydlel, když jsi byl dítě	where_are_you_from
jaké místo nazýváš domovem	where_are_you_from
jaké místo bylo doposud vaší domovskou základnou	where_are_you_from
v jakém místě ses narodil	where_are_you_from
kde došlo k tvému ​​narození	where_are_you_from
kde je tvé rodné místo	where_are_you_from
odkud jsi přišel	where_are_you_from
kde jsi byl vyroben	where_are_you_from
kde bys řekl, že ses narodil	where_are_you_from
řekni mi odkud jsi	where_are_you_from
řekni mi, kde jsi se narodil	where_are_you_from
kde jsi se narodil	where_are_you_from
jaké je tvé rodné město	where_are_you_from
kde je pro tebe domov	where_are_you_from
v jakém stavu jste se narodili	where_are_you_from
narodil jste se v nemocnici	where_are_you_from
kde tě měli tvoji rodiče	where_are_you_from
kde tvá matka porodila	where_are_you_from
odstranit hranolky z nákupního seznamu	shopping_list_update
sundat hranolky z nákupního seznamu	shopping_list_update
odeberte prosím hranolky z nákupního seznamu	shopping_list_update
odstranit hranolky z mého nákupního seznamu	shopping_list_update
už nepotřebujeme hranolky na nákupním lístku	shopping_list_update
vyškrtni banány z mého nákupního seznamu a dej na to papáju, prosím	shopping_list_update
Potřebuji odstranit rajčata z nákupního seznamu a místo nich přidat cibuli	shopping_list_update
můžete přidat mrkev do mého nákupního seznamu a odstranit brambory	shopping_list_update
prosím odeberte zázvorové pivo z mého nákupního seznamu a přidejte kořenové pivo	shopping_list_update
pokračujte a vymažte kešu z mého seznamu a přidejte do něj vlašské ořechy, prosím	shopping_list_update
přidat vejce do mého nákupního seznamu a odstranit sýr	shopping_list_update
přidat kukuřici na můj nákupní seznam a odebrat víno	shopping_list_update
přidejte mouku na můj nákupní seznam, pokud na něm ještě není	shopping_list_update
vyjměte chleba z mého nákupního seznamu a přidejte mléko	shopping_list_update
prosím přidejte cukr do mého nákupního seznamu, pokud na něm není	shopping_list_update
odebrat víno a přidat pivo na můj nákupní seznam	shopping_list_update
je paprika uvedena na mém nákupním seznamu, přidejte ji	shopping_list_update
je slanina na mém nákupním seznamu, přidejte, pokud není	shopping_list_update
odstranit sodu z mého nákupního seznamu a přidat do ní vodu	shopping_list_update
Mám pepř můj nákupní seznam, pokud ne, přidejte jej	shopping_list_update
jsou banány na seznamu, pokud ne, můžete je přidat	shopping_list_update
mám banány na svém seznamu, pokud ne, uveďte je prosím na seznam	shopping_list_update
jsou banány již na seznamu, pokud ne, pokračujte a přidejte je	shopping_list_update
jsou banány na mém nákupním seznamu, můžete je přidat, pokud nejsou	shopping_list_update
mám banány na nákupním seznamu, pokud ne, přidejte to prosím	shopping_list_update
přidat chleba do mého seznamu potravin	shopping_list_update
přidat chléb do mého seznamu věcí ke koupi	shopping_list_update
dát chleba na můj nákupní seznam	shopping_list_update
ujistěte se, že chléb bude přidán do mého nákupního seznamu	shopping_list_update
připomeňte mi, abych si koupil chleba, až půjdu příště nakupovat	shopping_list_update
zařadíte prosím kleenex na můj seznam pro nákupy	shopping_list_update
ujistěte se, že vlašské ořechy jsou na mém nákupním seznamu	shopping_list_update
dát film na můj nákupní seznam	shopping_list_update
přidat sprite do mého nákupního seznamu	shopping_list_update
napsat jablka na můj nákupní seznam	shopping_list_update
přidat pomeranče do mého nákupního seznamu	shopping_list_update
přidat horskou rosu do mého seznamu pro nákupy	shopping_list_update
přidat kolu do mého nákupního košíku	shopping_list_update
přidat jablka do mého nákupního seznamu	shopping_list_update
přidat pepsi do mé nákupní tašky	shopping_list_update
došly mi banány; přidat do nákupního seznamu	shopping_list_update
Potřebuji, abyste odstranili mléko z mého nákupního seznamu a přidali pečivo	shopping_list_update
na mém nákupním seznamu, vyjměte chleba a přidejte mléko	shopping_list_update
Potřebuji, abyste přidali banány na můj nákupní seznam; jsem mimo	shopping_list_update
přidali byste banány na můj nákupní seznam, když jsem mimo	shopping_list_update
přidat potraviny do mého nákupního seznamu, když jsem venku	shopping_list_update
prosím o odstranění mléka z mého nákupního seznamu a přidání chleba	shopping_list_update
odebral byste chléb z mého nákupního seznamu a přidal chléb	shopping_list_update
Chci odstranit mléko z nákupního seznamu a přidat chleba	shopping_list_update
Došly mi odpadkové pytle a potřebuji je přidat na můj nákupní seznam	shopping_list_update
prosím přidejte mléko na můj nákupní seznam, pokud na něm ještě není	shopping_list_update
mám na nákupním seznamu mléko, přidejte ho, pokud není	shopping_list_update
Chci, abyste přidali mléko na můj nákupní seznam, pokud na něm již není	shopping_list_update
Chtěl bych, abyste přidali mléko, pokud již není na mém nákupním seznamu	shopping_list_update
je mléko na nákupním seznamu, pokud ne, přidejte	shopping_list_update
udělej mi laskavost a zařaď mi ostrohy na seznam pro nákupy	shopping_list_update
zařaďte prosím stříbrné příbory do mého seznamu pro nákupy	shopping_list_update
mohu navrhnout, abychom na můj seznam zařadili papírové ručníky na nákupy	shopping_list_update
možná bychom mohli dát prázdná CD na můj seznam pro nákupy	shopping_list_update
můžeme dát opalovací krém na můj seznam na nákupy	shopping_list_update
ujistěte se, že jste na seznam přidali další barvu	shopping_list_update
x v nákupním seznamu prosím	shopping_list_update
můžeš dát mrkev na můj nákupní seznam	shopping_list_update
ráda bych si na nákup zařadila mrkev	shopping_list_update
odstranit kukuřici z mého nákupního seznamu	shopping_list_update
na můj nákupní seznam potřebuji mrkev	shopping_list_update
odstranit žetony z mého nákupního seznamu	shopping_list_update
vyřadit mražené potraviny z mého nákupního seznamu	shopping_list_update
Potřebuji přidat sodu na můj seznam a odstranit mrkev	shopping_list_update
Potřebuji pomeranče na můj nákupní seznam	shopping_list_update
vzít mrkev z mého seznamu na nákupy	shopping_list_update
můj nákupní seznam by měl obsahovat mrkev	shopping_list_update
odstranit mrkev z mého nákupního seznamu a přidat sodu	shopping_list_update
můžeš dát pomeranče na můj nákupní seznam	shopping_list_update
dát mrkev na můj nákupní seznam	shopping_list_update
dát sodu na nákupní seznam a přidat mrkev	shopping_list_update
můžete si vzít mražené potraviny z mého nákupního seznamu	shopping_list_update
můžeš vyjmout mrkev z mého nákupního seznamu a přidat sodu	shopping_list_update
prosím, ujistěte se, že pomeranče jsou na mém nákupním seznamu	shopping_list_update
přidat sodu na můj nákupní seznam a odstranit mrkev	shopping_list_update
zbavit se másla na mém nákupním seznamu	shopping_list_update
odstranit zmrzlinu z mého nákupního seznamu	shopping_list_update
vyjměte čerstvou mrkev z mého nákupního seznamu	shopping_list_update
Chci, abyste odstranili šampon z mého nákupního seznamu	shopping_list_update
aktualizovat můj nákupní seznam, smazat konzervované olivy	shopping_list_update
Můžete mi dát prací prostředek na můj nákupní seznam, protože jsem úplně mimo	shopping_list_update
dej si mléko na můj nákupní seznam, protože mi došel	shopping_list_update
dej si špagety na můj nákupní seznam, protože už mi to chybí	shopping_list_update
dát rýži a pudink na můj nákupní seznam, protože je potřebuji	shopping_list_update
můžete prosím dát toaletní papír na nákupní seznam, už mi došel	shopping_list_update
Potřebuji přidat třešně do seznamu potravin	shopping_list_update
Mám málo třešní, můžete to přidat do nákupního seznamu	shopping_list_update
došel mi cherrios, tak to přidejte do seznamu	shopping_list_update
přidat třešně do nákupního seznamu	shopping_list_update
můžete přidat třešně do mého nákupního seznamu	shopping_list_update
pro nákupní seznam přidejte i šunku	shopping_list_update
jsou vejce na mém seznamu, pokud ne, přidejte je	shopping_list_update
Potřebuji, abyste přidali smetanu do mého nákupního seznamu	shopping_list_update
prosím, dejte mléko na můj seznam, právě jsem použil to poslední	shopping_list_update
Už nepotřebuji mléko, tak na to zapomeňte	shopping_list_update
s čím přesně mi můžete pomoci	what_can_i_ask_you
s jakými věcmi mi můžete pomoci	what_can_i_ask_you
s čím konkrétně mi můžete pomoci	what_can_i_ask_you
s čím přesně mi můžete pomoci	what_can_i_ask_you
s čím mi můžete pomoci	what_can_i_ask_you
jaké druhy otázek můžete zodpovědět	what_can_i_ask_you
řekněte mi obory, které znáte	what_can_i_ask_you
v jakých předmětech se dobře vyznáte	what_can_i_ask_you
jaké jsou obory, ve kterých se vyznáte	what_can_i_ask_you
o jakých věcech víte	what_can_i_ask_you
řekni mi, na jaké věci se tě můžu zeptat	what_can_i_ask_you
na jaké věci se vás mohu zeptat	what_can_i_ask_you
řekni mi, co jsi schopen odpovědět	what_can_i_ask_you
jaké druhy dotazů vám mám položit	what_can_i_ask_you
o jakých druzích předmětů víte	what_can_i_ask_you
jaký typ otázek vám mohu položit	what_can_i_ask_you
jaké typy otázek vám mohu položit	what_can_i_ask_you
jaké otázky vám mohu položit	what_can_i_ask_you
jaké typy otázek vám mohu položit	what_can_i_ask_you
jaké otázky vám mohu položit	what_can_i_ask_you
na jaká témata se vás mohu zeptat	what_can_i_ask_you
jaké informace vás mohu požádat	what_can_i_ask_you
o jakých předmětech něco víte	what_can_i_ask_you
jaké druhy otázek vám mohu položit	what_can_i_ask_you
jaké druhy věcí znáte	what_can_i_ask_you
jaké otázky přijímáte	what_can_i_ask_you
jaké otázky jsou přípustné	what_can_i_ask_you
na co se tě můžu zeptat	what_can_i_ask_you
jaký je můj seznam příkazů	what_can_i_ask_you
s jakými druhy věcí mi můžete pomoci	what_can_i_ask_you
na jaké otázky umíš dobře odpovídat	what_can_i_ask_you
mohu se tě na něco zeptat?	what_can_i_ask_you
můžete mi pomoci s čímkoli, co potřebuji	what_can_i_ask_you
co všechno umíš	what_can_i_ask_you
o jakých věcech víte	what_can_i_ask_you
s čím mi můžete pomoci	what_can_i_ask_you
jaké druhy věcí jste schopni dělat	what_can_i_ask_you
co mi můžeš odpovědět	what_can_i_ask_you
je něco, na co se tě nemůžu zeptat	what_can_i_ask_you
na jaké otázky odpovídáte	what_can_i_ask_you
na co se tě mám zeptat	what_can_i_ask_you
co umíš odpovědět	what_can_i_ask_you
na co bych se měl zeptat	what_can_i_ask_you
na jaké věci můžete odpovědět	what_can_i_ask_you
jaké věci můžeš dělat	what_can_i_ask_you
co můžeš udělat	what_can_i_ask_you
na jaké typy otázek máte odpovědi	what_can_i_ask_you
na jaké otázky můžete odpovídat	what_can_i_ask_you
na co máš odpovědi	what_can_i_ask_you
jaké otázky smím klást	what_can_i_ask_you
jaké druhy věcí můžete dělat	what_can_i_ask_you
ai můžete mi říct, na co se mohu zeptat	what_can_i_ask_you
na co se tě můžu zeptat, ai	what_can_i_ask_you
na co se mohu zeptat ai	what_can_i_ask_you
ai, řekni mi, na co bych se tě měl zeptat	what_can_i_ask_you
jaké věci od tebe mohu žádat ai	what_can_i_ask_you
jak tě mohu přimět, abys mi pomohl	what_can_i_ask_you
na jaké věci se vás mohu zeptat	what_can_i_ask_you
s jakými věcmi mi můžete pomoci	what_can_i_ask_you
co umíš	what_can_i_ask_you
s čím vám mohu pomoci	what_can_i_ask_you
jak tě mohu použít	what_can_i_ask_you
jaké předměty znáš	what_can_i_ask_you
jaké předměty znáte	what_can_i_ask_you
o jakých předmětech víte	what_can_i_ask_you
jaké druhy předmětů znáte	what_can_i_ask_you
co znáš	what_can_i_ask_you
Co ty víš	what_can_i_ask_you
v jakých předmětech se vyznáš	what_can_i_ask_you
můžete mi říct předměty, které znáte nejlépe	what_can_i_ask_you
řekni mi témata, která znáš	what_can_i_ask_you
dejte mi vědět, jaká témata dobře rozumíte	what_can_i_ask_you
na jaké věci se vás mohu zeptat	what_can_i_ask_you
na jaké otázky jste naprogramováni odpovídat	what_can_i_ask_you
na jaké věci se tě mohu zeptat	what_can_i_ask_you
jaké otázky vám mohu položit	what_can_i_ask_you
existují určité typy otázek, které vám mohu položit	what_can_i_ask_you
s jakými věcmi byste mi mohli pomoci	what_can_i_ask_you
potřebuji vědět, s jakými věcmi můžete pomoci	what_can_i_ask_you
Chci vědět, s jakými věcmi mi můžete pomoci	what_can_i_ask_you
s jakými věcmi jste schopni pomoci	what_can_i_ask_you
dejte mi vědět, s čím mi můžete pomoci	what_can_i_ask_you
jak mohu těžit z toho, že vás používám	what_can_i_ask_you
jak mi můžete pomoci	what_can_i_ask_you
Chci vědět, jaké typy předmětů znáte	what_can_i_ask_you
Rád bych věděl, jaké typy předmětů znáte	what_can_i_ask_you
prosím, informujte mě o typech předmětů, které znáte	what_can_i_ask_you
na co se můžete ptát	what_can_i_ask_you
řekněte mi, jaké typy předmětů znáte	what_can_i_ask_you
Rád bych věděl, jaké typy předmětů znáte	what_can_i_ask_you
na co se tě můžu zeptat	what_can_i_ask_you
Vyznáte se v nějakých typech předmětů	what_can_i_ask_you
jaké dovednosti máte	what_can_i_ask_you
jaké jsou vaše schopnosti	what_can_i_ask_you
v jakých tématech se orientujete	what_can_i_ask_you
jaký druh věcí znáš	what_can_i_ask_you
jaké předměty dobře znáte	what_can_i_ask_you
o co vás mohu požádat, abyste splnili	what_can_i_ask_you
jaké úkoly pro mě můžete splnit	what_can_i_ask_you
jaké otázky vám mohu položit	what_can_i_ask_you
neznám odpověď	maybe
nejsem si jistý	maybe
sakra jestli vím	maybe
žádný nápad	maybe
sakra jestli vím	maybe
buď nebo by měl fungovat	maybe
Nevím	maybe
obojí by fungovalo	maybe
může to být jedno nebo druhé	maybe
na to nemám odpověď	maybe
ani nápad	maybe
kdo ví	maybe
může to být buď	maybe
Promiň, nevím	maybe
nejsem si jist správnou odpovědí	maybe
to nevím	maybe
možná jeden, možná druhý	maybe
možná možná ne	maybe
může to být buď jedno	maybe
možná jeden z nich	maybe
nevím jak na to odpovědět	maybe
možná taky	maybe
nevím	maybe
Možná ano možná ne	maybe
může být pravda, může být nepravdivá	maybe
možná	maybe
záleží	maybe
nejsem si jistý, jaká je odpověď	maybe
budu vědět později	maybe
možná	maybe
jeden nebo druhý, nebo oba	maybe
žádná nápověda	maybe
tím si nejsem jistý	maybe
jedno by fungovalo	maybe
opravdu nevím	maybe
nejsem si tím jistý	maybe
že nevím	maybe
oba možná	maybe
myslím, že by to mohlo být obojí	maybe
nevím jistě	maybe
nemůžu říct	maybe
nejsem si jistý	maybe
nejsem si jistý	maybe
opravdu nevím	maybe
nejsem si jist odpovědí	maybe
mohlo by to být možné	maybe
nemohu teď odpovědět ano nebo ne	maybe
na to nedokážu odpovědět	maybe
na to neznám odpověď	maybe
nejsem si jistý	maybe
nemohu se rozhodnout	maybe
nemůžu říct	maybe
budu si to muset promyslet	maybe
nejsem si jistý, jestli je to ano nebo ne	maybe
nejsem si jistý, jak reagovat	maybe
jsem na rozpacích, jak odpovědět	maybe
nejsem si jistý, možná	maybe
to by možná mohlo být ono	maybe
nemám vůbec žádnou pozemskou představu	maybe
může to být buď jedno	maybe
ty informace nemám	maybe
nemůžu se rozhodnout	maybe
je to jeden z nich	maybe
nemám odpověď	maybe
promiň nemám tušení	maybe
může to být jedno nebo druhé	maybe
Nejsem si jistý, který z nich, protože to může být kterýkoli z nich	maybe
kreslím prázdnou	maybe
nemám o tom žádné znalosti	maybe
nemám nápad, omlouvám se	maybe
nejsem si jistý, který to je	maybe
opravdu si nejsem jistý	maybe
jsem si nejistý	maybe
nejsem si toho vědom	maybe
nemám o tom žádné znalosti	maybe
já si myslím, že je to taky	maybe
hmmm, obojí by mohla být volba	maybe
jsem si jistý, že to může být buď	maybe
no, asi možná	maybe
možná je moje odpověď	maybe
vím, že to může být jedno	maybe
možná na to odpovím	maybe
hmm, buď	maybe
jsem si docela jistý, že to může být taky	maybe
Nemám tušení	maybe
může to být buď	maybe
o tom nic nevím	maybe
je možné, že by to mohlo být buď	maybe
nemám tušení	maybe
může to být buď, myslím	maybe
myslím, že by to mohlo být jedno	maybe
já fakt nevím	maybe
tím si nejsem jistý	maybe
to je možnost	maybe
Jaké je dnes počasí	maybe
nemám tušení	maybe
nemám nejmlhavější	maybe
tato odpověď je nad mojí platovou stupnicí	maybe
opravdu nemám tušení	maybe
nemám ponětí	maybe
jak vyměním olej v autě	oil_change_how
můžete najít návod, jak vyměnit olej v autě	oil_change_how
co potřebuji na výměnu oleje	oil_change_how
jak vyměním olej v autě	oil_change_how
jak vyměním olej v passatu	oil_change_how
prosím poraďte mi, jak vyměnit olej v autě	oil_change_how
řekni mi, jak vyměnit olej v odyssey 2014	oil_change_how
najdi návod jak vyměnit olej v passatu 2015	oil_change_how
dej mi návod na výměnu oleje v passatu 2015	oil_change_how
musím jít pod auto vyměnit olej	oil_change_how
jak mohu vyměnit olej doma	oil_change_how
jak vyměním olej	oil_change_how
jaký je způsob výměny motorového oleje	oil_change_how
Potřebuji krok za krokem návod, jak vyměnit olej v autě	oil_change_how
jaký druh oleje potřebuji k výměně oleje v autě	oil_change_how
dej mi návod, jak vyměnit olej v autě	oil_change_how
můžete mi říct kroky k výměně oleje v mém autě	oil_change_how
je snadná výměna oleje v mém autě	oil_change_how
jak vyměním olej v autě	oil_change_how
můžete mi poradit jak vyměnit olej v autě	oil_change_how
potřebuji nějaké nářadí na výměnu oleje v autě	oil_change_how
co potřebuji na výměnu oleje v autě	oil_change_how
vysvětlete prosím kroky k výměně oleje	oil_change_how
chci vyměnit olej v autě	oil_change_how
víš jak vyměnit olej v autě	oil_change_how
můžete mi ukázat, jak vyměnit olej v mém autě	oil_change_how
hledám jak vyměnit olej	oil_change_how
potřeboval bych vědět jak vyměnit olej	oil_change_how
najít návod, jak mi vyměnit olej	oil_change_how
ukaž mi, jak vyměnit olej	oil_change_how
jaký olej mám použít a jak ho vyměnit	oil_change_how
jak vyměním olej za správný typ	oil_change_how
jaký olej potřebuji a jak se mění	oil_change_how
jak vyměním olej a vyberu ten správný	oil_change_how
jak vybrat správný olej a jak jej vyměnit	oil_change_how
nauč mě, jak vyměnit olej	oil_change_how
Chci lekci o výměně oleje	oil_change_how
dej mi návod, jak vyměnit olej	oil_change_how
chtěl bych vědět jak provést výměnu oleje	oil_change_how
Chci se naučit měnit olej	oil_change_how
Chci se naučit měnit olej v autě	oil_change_how
Chci návod jak vyměnit olej	oil_change_how
dej mi návod jak vyměnit olej	oil_change_how
Chci se naučit proces výměny oleje	oil_change_how
Chci se naučit měnit olej	oil_change_how
jakým způsobem mohu vyměnit olej	oil_change_how
Chci si procvičit výměnu oleje	oil_change_how
dej mi návod na výměnu oleje	oil_change_how
dej mi návod jak vyměnit olej	oil_change_how
jaký druh oleje bere moje auto a jak mohu provést výměnu	oil_change_how
můžete pomoci s výměnou oleje a jaký typ oleje mohu získat	oil_change_how
Chci vyměnit olej, pokud mi můžete říct, co mám dělat a jaký druh dostanu	oil_change_how
Měl bych použít jaký druh oleje a můžete mi ho pomoci vyměnit	oil_change_how
jak provedu výměnu oleje a jaký typ oleje mám použít	oil_change_how
jak vyměním olej v autě	oil_change_how
co mám udělat pro výměnu oleje v autě	oil_change_how
můžete mi dát návod, jak vyměnit olej v mém autě	oil_change_how
můžete mi poradit jak vyměnit olej v autě	oil_change_how
jaké kroky mám podniknout při výměně oleje v autě	oil_change_how
potřeboval bych vědět jak vyměnit olej v autě	oil_change_how
řekni mi postup výměny oleje v autě	oil_change_how
jaké kroky mám podniknout pro výměnu oleje v autě	oil_change_how
jak mám postupovat při výměně oleje v autě	oil_change_how
jaké jsou kroky k výměně oleje v mém autě	oil_change_how
jaký druh oleje musím použít pro své auto	oil_change_how
jak mohu vyměnit olej v autě	oil_change_how
jak vyměním olej a jaký druh potřebuji	oil_change_how
jak se dá vyměnit olej v mém autě	oil_change_how
jaký druh oleje bych měl použít pro své současné auto	oil_change_how
jak vyměním olej v autě	oil_change_how
jak mohu vyměnit olej v autě	oil_change_how
jak vyměním olej v autě	oil_change_how
jaký druh oleje potřebuji získat a použít pro své auto	oil_change_how
co je potřeba k výměně oleje	oil_change_how
jak mohu vyměnit olej v autě	oil_change_how
potřebuji vyměnit olej, jak na to	oil_change_how
řekněte mi, jak vyměnit olej v autě a jaký typ oleje bych si měl koupit	oil_change_how
jaké druhy oleje mohu použít v autě a jak olej vyměnit	oil_change_how
Potřebuji návod jak vyměnit olej v autě a jaký typ si mám koupit	oil_change_how
Potřebuji vyměnit olej a nevím jak na to	oil_change_how
můžete mi říct, jak vyměnit olej v autě a jaký typ musím koupit?	oil_change_how
Nevím jak vyměnit olej nebo jaký typ potřebuji	oil_change_how
Jsem kvůli výměně oleje a potřebuji s tím pomoc a také potřebuji vědět, jaký druh oleje auto bere	oil_change_how
Nemohu vyměnit olej a nevím jaký druh potřebuji	oil_change_how
pomozte mi vyměnit olej a jaký druh potřebuji	oil_change_how
jak vyměním olej a jaký bych měl použít	oil_change_how
můžete mi ukázat, jak vyměnit olej v mém autě	oil_change_how
Chci se naučit, jak vyměnit olej v autě	oil_change_how
jaké kroky musím udělat, abych vyměnil olej v autě	oil_change_how
Naučte mě, jak vyměnit olej v mém vozidle	oil_change_how
dej mi návod na výměnu oleje	oil_change_how
kroky k výměně automobilového oleje	oil_change_how
jak se mám připravit na výměnu vlastního oleje	oil_change_how
jak se mění olej v autě	oil_change_how
jak snadné je vyměnit si vlastní olej	oil_change_how
ukažte mi prosím návod, jak vyměnit olej	oil_change_how
co potřebuji k výměně oleje	oil_change_how
jaké jsou postupy pro výměnu mého oleje	oil_change_how
řekni mi, co mám dělat, abych vyměnil olej v subaru	oil_change_how
Proveď mě výměnou oleje na Tesle	oil_change_how
musíte zavolat taveninu v jezerním lese na stůl na 2:00, pondělí, první týden v březnu	restaurant_reservation
hej počítač, udělej rezervaci pro 2 pro mé rodiče u červeného humra na příští středu, pokud možno ve 14:00	restaurant_reservation
Myslím, že bychom měli tátovi vyhradit běžný pátek u stolu pro 6 lidí, použít jeho jméno a udělat to tak blízko 16:00 v klubu	restaurant_reservation
poslouchejte, potřebuji si zarezervovat místo, já a teresa v kavárně georgetown v úterý v 19:00	restaurant_reservation
můžeš mi udělat rezervaci na 16:00 22. u ruth's	restaurant_reservation
potřebuji rezervaci v 8 na 22. listopadu u ruth's	restaurant_reservation
mohu provést rezervaci na 18:00 21. na vedlejší koleji	restaurant_reservation
prosím, rezervujte mi stůl v pekelné kuchyni 3. května ve 20 hodin	restaurant_reservation
prosím, zarezervujte mi stůl na 14:00 v maxwell's na 14:00	restaurant_reservation
můžete mi udělat rezervaci v restauraci	restaurant_reservation
můžete si udělat rezervaci v restauraci na zítra	restaurant_reservation
můžete pro mě a mého manžela zarezervovat stůl v restauraci	restaurant_reservation
můžete si udělat rezervaci v restauraci na dnešní večer	restaurant_reservation
můžete mi v 11:00 přinést stůl pro 6 v mark's	restaurant_reservation
můžete mi přinést stůl pro 1 ve vega ve 13:00	restaurant_reservation
můžete získat stůl pro 5 v joe's v 17 hodin	restaurant_reservation
můžete mi přinést stůl pro 3 u kapitána d's ve 14:00	restaurant_reservation
můžete mi přinést stůl pro 2 v mexico viejo v 15:00	restaurant_reservation
můžete mi sehnat stůl pro 2 v diablo	restaurant_reservation
můžeš mi sehnat stůl pro 5 v johnnys	restaurant_reservation
můžeš mi sehnat stůl pro 8 v johnnys	restaurant_reservation
můžeš mi sehnat stůl pro 6 v johnnys	restaurant_reservation
můžeš mi sehnat stůl pro 4 u steva	restaurant_reservation
zarezervujte si stůl pro 3 ve steakhouse vnitrozemí pod jménem lance v 19:00	restaurant_reservation
zarezervujte si stůl pro 4 u červeného humra pod jménem dave v 19:30	restaurant_reservation
zarezervujte si stůl pro 6 v morton's pod jménem jaime ve 20:30	restaurant_reservation
můžete mi přinést stůl pro 3 v olivové zahradě v 19 hodin	restaurant_reservation
zarezervujte si rezervaci pro 6 v shakey's pod jménem jason	restaurant_reservation
zarezervujte si stůl pro 5 v advokátní kanceláři pod jménem steve ve 20:00	restaurant_reservation
zarezervujte si rezervaci pro 5 v advokátní kanceláři pod jménem chris	restaurant_reservation
zarezervujte si stůl pro 2 v olivové zahradě pod jménem jim v 18:00	restaurant_reservation
zarezervujte si rezervaci pro 4 v outback steakhouse pod jménem dave	restaurant_reservation
můžete mi přinést stůl pro 5 ve steakhouse vnitrozemí v 18:30	restaurant_reservation
zarezervujte si rezervaci pro 3 v red humster pod jménem steve	restaurant_reservation
zarezervujte si rezervaci pro 2 v olivové zahradě pod jménem jim	restaurant_reservation
můžete mi přinést stůl pro 8 u mastra ve 20:30	restaurant_reservation
můžete mi přinést stůl pro 4 u červeného humra ve 20:00	restaurant_reservation
můžete mi dát stůl pro 6 v advokátní kanceláři v 19:30	restaurant_reservation
je možné sehnat stůl pro 4 ve vesnickém hostinci kolem 10:00	restaurant_reservation
můžete mi sehnat stůl pro 5 v mcdonalds v 17:00	restaurant_reservation
dejte mi stůl pro 3 v o'reillyho baru pro 7 prosím	restaurant_reservation
mohu mít stůl ve vnitrozemí steakhouse pro Johnsona v 5	restaurant_reservation
je možné rezervovat pokoj u taco bell pro reavers ve 3	restaurant_reservation
Chtěl bych vytvořit rezervaci pro granule na 4	restaurant_reservation
mohu rezervovat stůl pro 2 v olivové zahradě v 8	restaurant_reservation
Chci si rezervovat stůl v 8 v long john silver's pod jménem freddie	restaurant_reservation
Chci mít stůl pro 2 v broadmore kolem 6	restaurant_reservation
potřebuji rezervaci na 8 hodin v pizzerii na příjmení mercury	restaurant_reservation
Ahoj, potřebuji provést rezervaci na tři v umi, šest hodin večer 30. února	restaurant_reservation
ahoj, chtěl bych rezervaci pro dva v olivové zahradě dnes v šest večer	restaurant_reservation
můžete mi dát rezervaci pro pět v outback steakhouse 28. února v sedm hodin večer	restaurant_reservation
Potřebuji rezervaci na jednoho v applebee's, ve čtyři odpoledne 3. března	restaurant_reservation
prosím udělejte mi rezervaci: párty pro dva, 22. února v chili's, dvě odpoledne	restaurant_reservation
Musím si udělat rezervaci na 20:00 v red Robin na 3	restaurant_reservation
mohu provést rezervaci na 20:00 v red Robin na 3	restaurant_reservation
zarezervujte si prosím rezervaci na 20:00 v red Robin pod jménem kevin	restaurant_reservation
Chci, abyste si zarezervovali rezervaci na 20:00 v red Robin pod jménem kevin	restaurant_reservation
musíte si rezervovat stůl pro 4 v red Robin pod jménem kevin v 7	restaurant_reservation
prosím, zarezervujte si stůl pro 4 v red Robin pod jménem kevin v 7	restaurant_reservation
Potřebuji, abyste si zarezervovali stůl pro 4 v red Robin pod jménem kevin v 7	restaurant_reservation
zarezervujte si stůl pro 4 v red Robin pod jménem kevin v 7	restaurant_reservation
chci provést rezervaci na 20:00 v red Robin na 3	restaurant_reservation
musíte si rezervovat stůl pro 4 v red Robin pod jménem kevin v 7	restaurant_reservation
Myslím, že musím provést rezervaci na 20:00 v red Robin na 3	restaurant_reservation
Potřebuji, abyste si zarezervovali rezervaci na 20:00 v red Robin pod jménem kevin	restaurant_reservation
pokračujte a zarezervujte si rezervaci na 20:00 v red Robin pod jménem kevin	restaurant_reservation
Potřebuji provést rezervaci na 20:00 v red Robin na 3	restaurant_reservation
zarezervujte si rezervaci na 20:00 v red Robin pod jménem kevin	restaurant_reservation
udělali byste prosím rezervaci pro 2 v olivové zahradě dnes na 17:00	restaurant_reservation
chtěl bych rezervaci pro 2 v olivové zahradě dnes na 17:00	restaurant_reservation
mohl byste dnes udělat rezervaci pro 2 v olivové zahradě na 17:00	restaurant_reservation
zarezervujte si dnes v 17 hodin na 2 v olivové zahradě	restaurant_reservation
prosím, udělejte si rezervaci pro 2 v olivové zahradě dnes na 17:00	restaurant_reservation
Potřebuji, abyste zarezervovali stůl na 18:00 pro tři v Devon's seafood	restaurant_reservation
udělejte rezervaci pro tři v prime rib v 18:30	restaurant_reservation
chtěl bych rezervaci na 18:30 u pietro's pod jménem david jones	restaurant_reservation
prosím, zarezervujte si stůl pro dva v rouge na 19:00	restaurant_reservation
můžete mi sehnat stůl pro dva na 20:00 v parc	restaurant_reservation
